약국,경도,위도
금강산약국,129.1141,37.5213951
불광보광사약국,126.9297194,37.610383
한우리약국,127.0979518,37.5990039
가은약국,126.7704113,37.6946301
군내약국,127.7286955,34.6166306
자연약국,127.0634204,37.5951869
락희약국,128.9666289,35.1065996
튼튼약국,129.109571,35.129786
보성약국,126.8947404,37.6538757
21세기약국,129.0774798,35.211708
준약국,126.9098097,37.5670162
건강백세대학약국,127.4150418,36.3181299
중동현대약국,126.7611243,37.5039147
새모란21세기약국,127.1295201,37.4322806
한솔약국,127.1276099,37.4116428
천경약국,127.000096,37.2656769
보은약국,127.0876577,37.3199328
다농약국,126.8442343,37.3283714
민약국,127.0403824,37.7379732
정민약국,126.863803,37.333168
드림약국,126.4495239,36.7733586
신사현대약국,126.9086504,37.5964027
건강한약국,129.0155236,35.0816541
"바르다, 허약국",127.0861833,37.5968772
큰곰약국,126.9015817,37.7015268
신아주약국,127.445374,36.6206327
행복한약국,126.9557314,37.5571074
우리동네온누리약국,126.8752582,37.5498387
새희망약국,127.0542501,37.5652304
센트럴약국,127.063937,37.6554251
중앙메디칼약국,126.920892,37.5039663
수약국,126.9107638,36.278434
한샘약국,126.8666017,37.2912929
성인약국,126.8561874,37.4865468
가람약국,127.0853324,37.3089181
행복한약국,126.9183469,37.5941094
서이약국,127.0532227,37.4887614
우정약국,126.9613428,37.5062644
동산약국,128.9078103,37.7733824
대흥365약국,126.9422123,37.5475814
서울혜화약국,127.0016054,37.5821327
새우리약국,126.8634557,37.5287778
더조은약국,127.1282236,37.5501642
북부약국,127.0282043,37.6222663
메디칼푸른약국,126.9045068,37.5328795
한마음약국,126.8910281,37.4895188
낙원한약국,126.8876747,35.6892278
팜프라자약국,127.1025063,35.8164155
비손한약국,126.7268858,35.9690184
메디팜 두리약국,127.2683222,37.0083893
21세기 동규약국,127.068641,37.1466082
우리사랑약국,127.4323558,35.7939034
비움 한약국,126.9846588,35.9525965
예담한약국,127.1119806,35.8353788
선일약국,126.8863157,35.8042956
마디약국,129.0976501,35.1975164
맑은약국,126.8646913,37.5554814
도담약국,127.0282004,37.6073893
아침향기약국,126.9833294,37.8266939
바다약국,127.1094943,37.3508865
조은약국,126.9362398,37.3719271
임약국,129.0656015,35.1745552
금정온누리약국,129.0923545,35.2415473
태광약국,127.078796,37.313447
훼미리약국,127.0419608,37.214627
구일약국,127.4407245,36.3182479
대건종합약국,126.9031688,35.1599915
성모자이약국,126.9180011,37.6350853
온누리요셉약국,126.8478388,35.1521224
오치우리약국,126.898576,35.1881955
편한약국,126.8941087,35.1900503
연세약국,126.3780212,34.8101209
소망약국,127.0446981,37.5828296
엘림약국,126.7332099,37.5072805
기분좋은약국,126.9473969,37.4866708
산들약국,127.1403474,37.5552527
셀메드홈케어굿모닝약국,127.1263732,37.4100921
민당약국,127.1584789,37.436442
태평약국,127.1271082,37.4414709
서연약국,126.8668299,37.2960653
백화점약국,126.6805097,37.4617659
주안동서약국,126.6804968,37.4598787
문촌약국,126.7546654,37.6722765
옵티마영화약국,127.4243559,36.4444516
희망약국,127.0834812,37.485765
행복한약국,127.0662424,37.5685977
어진온누리약국,126.9195953,37.6348572
두리약국,127.0292834,37.4925885
영약국,127.4931318,36.102284
다인약국,127.1071648,36.7904206
현대약국,126.8444658,35.2172734
미소가득한약국,126.889819,37.5793419
아름다운달과별약국,126.92021,37.6191391
튼튼온누리약국,127.1265478,37.5465461
빠른약국,127.0624191,37.6492333
예사랑온누리약국,126.9058305,37.6047434
롯데마트열린약국,127.4319939,36.6267841
신흥약국,127.0089637,37.6111344
미소약국,127.1303219,37.5411573
수지약국,127.0416737,37.5658977
금호당약국,127.1302965,37.4382837
하약국,129.0957335,35.2176011
쉐르빌약국,127.0348005,37.6478854
평촌종로약국,126.9587776,37.384604
천사약국,127.7437083,37.8756682
바다약국,127.7457743,37.8525787
청호약국,127.126853,35.8755039
세종충대약국,127.2557591,36.5169467
우리약국,126.368087,36.4730932
반송큰시장약국,129.1570485,35.2301295
성동온누리약국,127.0249673,37.5554219
더바른약국,127.1305571,37.5420899
양원1번약국,127.1069038,37.606805
성신약국,126.942027,37.4821354
다정약국,127.051411,37.6502835
수약국,127.0679455,37.8371846
서교약국,126.910816,37.5556538
바른메디칼약국,127.1271483,37.550484
리즈약국,127.0116576,37.4869998
라온약국,127.0457071,37.1773828
민트약국,129.1212482,35.1588434
입장제일약국,127.2219238,36.9138893
니즈웰약국,127.340543,36.3325703
미라클약국,127.3797129,36.3510636
양산달약국,126.8748299,35.2120236
방이수약국,127.1132757,37.5125398
청솔약국,126.8534156,37.3360541
현웅약국,126.8852444,35.1478002
미소지음약국,126.8776694,35.1505455
광양나라약국,127.5866495,34.9705942
위래약국,127.0954172,37.5022766
유일약국,126.9738597,37.5590959
자양건강약국,127.0826403,37.529246
마래푸약국,126.9550675,37.5556077
나무약국,126.9523467,37.5430784
영등포21세기온누리약국,126.8984276,37.5280854
솔벗약국,126.9482799,37.5939523
우성당약국,126.9115326,37.4920816
알파약국,126.9444584,37.5888423
늘푸른 약국,128.9226542,37.7705547
스타온누리약국,127.021854,37.5653052
미소약국,126.8118189,37.5737353
마음약국,129.0783665,35.2171501
도토리약국,126.9190491,37.4506334
새명성약국,126.9741249,37.5704241
월계우리약국,127.0657785,37.6239862
경희한방약국,126.9638567,37.4744628
스카이약국,126.8029604,37.5713698
웃음짓는약국,126.9088478,37.5968399
수락프라자약국,127.0549313,37.6774491
미소약국,128.8382549,35.1499834
아현파란문약국,126.9558605,37.5586219
파란바다약국,126.9121599,37.5499472
메디팜석촌약국,127.0969,37.5044505
아람한약국,126.9184658,37.5994441
건강약국,126.9230684,37.5767084
준효약국,127.0793745,37.6221926
고가모니한약국,127.0518507,37.5928239
나눔약국,127.0655009,37.6521231
홍제튼튼약국,126.9455023,37.5883062
푸른약국,127.0773379,37.6511587
홍은약국,126.9290009,37.5790991
조은약국,127.1483615,37.5316141
지티타워약국,127.0259786,37.4979716
연제로약국,129.0705255,35.1827856
동대약국,126.7222077,37.5017939
자생약국,126.6700364,37.5030978
새유진약국,126.7098186,37.5341269
메디칼안약국,126.7202092,37.5065389
양업약국,127.0665151,37.8372483
영통대우약국,127.0754725,37.255323
가온약국,126.9852821,37.3964133
자연약국,126.7766844,37.652094
분당21세기약국,127.1336651,37.3772883
유원약국,126.734276,37.5318346
문정수약국,127.1279464,37.4827651
참약사플러스약국,127.0871485,37.5794828
소망약국,126.9659952,37.4758623
낙성대약국,126.9641291,37.4765678
튼튼하나약국,127.069096,37.5727493
고덕호약국,127.1551146,37.5546937
맑은약국,126.924494,37.6354766
오렌지약국,127.1539667,35.8456427
정릉열린약국,127.0101819,37.6083631
소나무약국,127.0468174,37.478549
신한제일약국,127.0111274,37.5684334
선한약국,128.5157879,35.8187659
스타빌약국,127.0345883,37.5613795
지혜약국,126.8385547,37.5339909
마리약국,126.9512549,37.5450054
하이온누리약국,127.0285419,37.5573015
메디팜미소약국,127.0307347,37.6120803
메디칼약국,127.0693575,37.5483828
친절한약국,127.0243657,37.637326
강일윤약국,127.1751791,37.5722862
여의도대학약국,126.9369717,37.5207318
장춘당약국,127.9300498,36.9731027
로뎀약국,127.1254038,37.6461619
교보약국,126.9534277,37.4813525
내유동우리약국,126.8454756,37.7261603
송파제일약국,127.1317563,37.4967731
누가약국,128.9457996,35.1728734
참약국,126.9297031,37.554606
한마음약국,129.0713249,35.1383417
4공단 약국,128.4215447,36.13813
이레약국,128.6222932,35.8993545
데레사약국,128.7273515,35.8327861
동남약국,128.5640901,35.8626405
아주약국,128.6391209,35.8210853
우현열린약국,129.362201,36.0511037
양벌약국,127.2554341,37.3780759
햇살약국,127.1545077,37.5519853
서초늘봄약국,127.0051245,37.4902698
신흥약국,127.0707979,37.6356997
새싹약국,127.0243422,37.5122594
마음약국,127.0600188,37.6550753
세원약국,129.3620592,36.0282728
미소약국,126.9478637,37.5856938
자이팜약국,127.0380372,37.5562935
비타민약국,128.8250858,37.8852494
주문진시장약국,128.8258724,37.8907956
광주보령약국,126.880216,35.1523374
홍주약국,126.6664154,36.6012542
옵티마찬미약국,127.0056822,37.5324402
뉴프라임약국,127.1177511,37.4942892
다나약국,126.9772828,37.5497998
명성약국,127.124158,36.4598461
다드림약국,126.8845105,37.4935825
바다약국,126.9608067,37.5713502
온천장새봄약국,129.0797619,35.2160393
솔약국,126.8096277,37.4712481
라온365온누리약국,126.840087,37.5413073
메디타운정겨운약국,127.5198452,34.9604482
나은약국,126.9181197,35.1269506
대동약국,126.7013346,37.4235116
정약국,128.9130959,35.9581779
명문약국,128.5616659,35.8597008
유연약국,127.0247865,37.5665508
서울온누리약국,126.934997,37.6004227
미소약국,127.0372969,37.5587564
건강한약국,127.0343485,37.5623492
정성온누리약국,127.0247865,37.5665508
새봄약국,127.0247865,37.5665508
도담약국,127.0247865,37.5665508
필약국,127.1249758,37.5405554
메디팜세진약국,126.7654985,37.6979265
상계사랑약국,127.0725471,37.6589524
자이온누리약국,126.8883854,37.419675
녹십자약국,127.4454698,36.3463512
무궁화약국,127.0704701,37.6375651
하늘약국,127.0236471,37.6014504
체리약국,128.6247075,35.8968671
손약국위드팜손약국,128.5652899,35.9550262
종합약국,128.6287756,35.8794362
유성약국,126.9286013,37.6114224
합정동산약국,126.913739,37.5510463
바른약국,127.0247865,37.5665508
늘푸른약국,127.0247865,37.5665508
산호약국,127.0334712,37.5627465
송송약국,127.0247865,37.5665508
소망약국,126.9236203,37.5572103
전원약국,126.9748808,37.4830336
팜플러스온누리약국,129.0855308,35.2208431
대원약국,126.9368081,35.1620317
메디팜문화약국,127.1268117,37.5402826
래미안스타약국,126.9668857,37.5290927
장안제일약국,127.0711172,37.5718746
1층이화약국,127.0247865,37.5665508
민약국,126.9096179,37.5061356
마포보건약국,126.9021318,37.565386
좋은온누리약국,126.9166271,35.157841
조은약국,127.0409303,37.4691575
미인약국,127.0384898,37.5280262
고운빛온누리약국,128.6033858,35.8671822
강촌열린약국,128.6681872,35.8750746
다인약국,128.3386819,36.114293
준약국,128.574215,35.8605719
칠곡사랑약국,128.5593833,35.9366544
역삼오늘약국,127.0358567,37.4996461
경창약국,126.8415342,37.5244419
미소약국,129.0557793,35.1580057
안락온누리약국,129.0988464,35.1938974
하나약국,126.9795793,37.5687701
고향약국,126.9781652,37.5608515
유일약국,128.5885816,35.8704073
경주 수약국,129.2282633,35.8465528
호호약국,126.917485,37.6108485
테헤란건강약국,127.05109,37.5035623
백세약국,127.0753338,37.6196192
종오당약국,127.4211122,36.3228107
두리약국,127.3375836,36.4140212
토마토약국,128.3368136,36.1270961
하나약국,127.0321634,37.5285688
후문약국,126.8858015,37.4935078
태평양약국,126.8569226,37.4980292
금새약국,129.0600902,35.1981387
이화약국,129.0609901,35.1965299
대선약국,127.4101609,36.3364305
범약국,127.1049503,36.8040319
솔온누리약국,127.1205325,36.7871437
본약국,127.1099304,36.8212772
맘약국,128.5260688,35.8242796
즐거운약국,126.9684242,37.3883273
오메가약국,126.6603503,37.4830655
정다운약국,127.0431053,37.2746324
남사랑약국,126.7902825,37.3296299
중앙윤약국,127.3108547,37.470824
강약국,126.737225,37.5152051
하늘약국,126.9019304,37.3028362
신이화약국,126.7266607,37.3914311
대경약국,128.6257417,35.8685772
연세현약국,127.0691108,37.6629899
푸른솔약국,127.1348698,37.6055466
갤러리아온누리약국,127.0402271,37.5272188
엔젤약국,127.111419,35.8155514
혁신온누리약국,127.0572796,35.8386682
화순조은약국,126.9894842,35.0558443
녹십자약국,127.5726802,34.9650699
가곡우리약국,127.4845828,34.9800789
우리동네약국,126.7445755,34.3195071
망포약국,127.0600923,37.2373831
유네스코약국,126.9837745,37.5634545
정다운약국,126.9251043,37.6082769
교하제일약국,126.717702,37.7261179
명성온누리약국,126.7330981,37.5083887
메디팜 수유대학약국,127.0163156,37.6421948
초록약국,127.0698807,37.7515204
백화점약국,126.8525352,37.4688651
더관저우리들약국,127.3343923,36.3038191
보람약국,127.2897062,36.477252
미즈약국,126.8354584,37.552168
엄마약국,127.0305687,37.6156988
태령약국,126.9108697,37.5063897
금빛약국,127.4897917,36.102151
해오름약국,127.0507105,37.5128053
태능약국,127.078193,37.6190886
삼성온누리약국,127.0575397,37.5120151
세화온누리약국,126.8154246,37.3419998
좋은약국,127.0787721,37.3134799
송림약국,128.6114256,35.9007956
한국약국,128.5534479,35.8560197
강남조은약국,127.0375846,37.4855992
미성온누리약국,126.9035001,37.5117857
온누리약국,126.809388,37.3366486
은혜약국,127.102363,36.9915502
과천약국,126.9917012,37.4288143
행복가득가톨릭약국,127.390352,36.3364138
건강한마을약국,128.2598176,36.159022
푸른소나무약국,126.9815061,37.5725619
메디컬종로약국,127.080755,37.5351259
한울약국,126.9201665,37.4604681
우리들약국,129.0298645,35.1602793
한미약국,126.9152942,37.5693881
준온누리약국,126.8642592,37.5570451
태평양약국,126.9239964,37.5528409
맑은온누리약국,127.127908,37.4831216
청담별빛약국,127.0493939,37.5189469
경희메디칼온누리약국,127.1559488,37.5530545
레몬약국,127.1629992,37.8511876
진미약국,127.0939288,37.7408777
가산비타민약국,126.8782939,37.4826735
